Dictionary,Rotation Vector,Translation Vector
20,[[[ 0.06327563 -2.95089893 -0.03029878]]],[[[-0.42847491 -0.40202414  1.15665304]]]
20,[[[ 0.05776014 -2.91421041 -0.08102916]]],[[[-0.43438873 -0.39973554  1.15674568]]]
20,[[[ 0.05671565 -2.91483505 -0.07831844]]],[[[-0.43909904 -0.39525177  1.15589975]]]
20,[[[0.07450608 2.1154685  0.61880823]]],[[[-0.44218583 -0.39093179  1.15653654]]]
20,[[[ 0.06987786 -2.89589722 -0.131843  ]]],[[[-0.44509635 -0.38495411  1.15460037]]]
20,[[[ 0.05922229 -2.92352869 -0.11362617]]],[[[-0.45664928 -0.38695951  1.17465119]]]
20,[[[ 0.0317196  -2.96553274 -0.06472505]]],[[[-0.46150597 -0.38343082  1.17620346]]]
20,[[[ 0.02083159 -2.97811117 -0.1107125 ]]],[[[-0.47064618 -0.38293962  1.1852764 ]]]
20,[[[ 0.02031873 -2.9786464  -0.10869905]]],[[[-0.47556997 -0.38017545  1.18469851]]]
20,[[[ 0.0429865  -2.988812   -0.15579868]]],[[[-0.4840236  -0.38061652  1.19284348]]]
20,[[[-0.02820151  3.28264963  0.16764489]]],[[[-0.48291549 -0.37376732  1.18009748]]]
20,[[[-2.57039888e-03  3.29678281e+00  1.13368393e-01]]],[[[-0.48338864 -0.3678828   1.17087049]]]
20,[[[-0.02889086  3.29253928  0.20037813]]],[[[-0.49333167 -0.36899888  1.18404447]]]
20,[[[-0.15107818 -3.92069854 -1.05920118]]],[[[-0.48911558 -0.35948058  1.16398459]]]
20,[[[ 0.00968783 -2.98018226 -0.17782963]]],[[[-0.49616446 -0.35803695  1.16997507]]]
20,[[[ 3.60066897e-04 -3.00139411e+00 -1.97138713e-01]]],[[[-0.50057943 -0.3560686   1.17188818]]]
20,[[[-0.01689957  3.26628066  0.20798466]]],[[[-0.49973974 -0.35086029  1.15958866]]]
20,[[[-0.00639401  3.24240594  0.22370818]]],[[[-0.50449935 -0.34971111  1.16137007]]]
20,[[[-0.00493826 -3.06133198 -0.1948932 ]]],[[[-0.50726549 -0.34662942  1.15809736]]]
20,[[[-0.01160726 -3.04112424 -0.17263744]]],[[[-0.50430971 -0.34047472  1.14375901]]]
20,[[[-0.02149554 -3.06377934 -0.18971711]]],[[[-0.50821107 -0.33934629  1.14556218]]]
20,[[[-0.02408022 -3.07735973 -0.15247211]]],[[[-0.50890945 -0.33527226  1.1401551 ]]]
20,[[[0.0386998  3.20503577 0.19668677]]],[[[-0.50875621 -0.33141636  1.13336398]]]
20,[[[-0.01796681 -3.05017528 -0.21923425]]],[[[-0.50930489 -0.32726833  1.12548876]]]
20,[[[-0.03370553 -3.1021939  -0.16307697]]],[[[-0.50992704 -0.3244053   1.11838423]]]
20,[[[-0.01407823 -3.0868087  -0.19738703]]],[[[-0.5107861  -0.3213695   1.11142339]]]
20,[[[0.02772041 3.14492095 0.17944582]]],[[[-0.51352602 -0.32042716  1.10953799]]]
20,[[[-0.00736052 -3.11114161 -0.2142598 ]]],[[[-0.51352218 -0.31821749  1.10261163]]]
20,[[[-0.00722048 -3.11208168 -0.20908675]]],[[[-0.50621498 -0.3115967   1.08103186]]]
20,[[[-0.0150744  -3.13497749 -0.23318908]]],[[[-0.50966543 -0.31136514  1.08297201]]]
20,[[[-0.02006886 -3.15020971 -0.18918768]]],[[[-0.5108728  -0.31008521  1.07848351]]]
20,[[[0.08365558 2.23956258 0.48453908]]],[[[-0.50551642 -0.30615585  1.06247014]]]
20,[[[-0.01477985 -3.13547688 -0.22460864]]],[[[-0.50870321 -0.30652295  1.0621111 ]]]
20,[[[0.08176878 2.23111449 0.48818572]]],[[[-0.50089566 -0.30076169  1.04245964]]]
20,[[[0.0036343  3.11672517 0.27217056]]],[[[-0.50089458 -0.29923861  1.03757482]]]
20,[[[0.02086362 3.06822335 0.21137218]]],[[[-0.50016719 -0.29782327  1.03261894]]]
20,[[[0.02236139 3.06900155 0.20449967]]],[[[-0.50115931 -0.29924476  1.03234873]]]
20,[[[0.0751297  2.28479148 0.51274116]]],[[[-0.49668856 -0.29856077  1.02329226]]]
20,[[[0.03093151 3.03961579 0.21790962]]],[[[-0.49372232 -0.29926598  1.01591872]]]
20,[[[0.05850748 2.28271409 0.5624829 ]]],[[[-0.48628876 -0.2964682   1.00002061]]]
20,[[[0.03157069 3.04138817 0.21017654]]],[[[-0.48680457 -0.29868207  0.99796394]]]
20,[[[0.05492577 2.30155886 0.52673757]]],[[[-0.48292304 -0.29835117  0.98942396]]]
20,[[[0.03693298 3.03599306 0.16246676]]],[[[-0.47690893 -0.29668197  0.97587311]]]
20,[[[0.00424941 3.045193   0.20527249]]],[[[-0.4710699  -0.29594065  0.96427596]]]
20,[[[0.01497976 3.01533252 0.2148514 ]]],[[[-0.47175678 -0.29999071  0.96606753]]]
20,[[[0.04528961 2.28774009 0.52305478]]],[[[-0.46043221 -0.29710365  0.94445637]]]
20,[[[0.05317358 2.28885332 0.54006731]]],[[[-0.45527359 -0.29776378  0.93631987]]]
20,[[[0.04332842 2.29008974 0.54055292]]],[[[-0.45065939 -0.29736896  0.92926302]]]
20,[[[0.03178258 2.32311867 0.57381292]]],[[[-0.4483409  -0.2978356   0.92654711]]]
20,[[[0.03713108 2.28448702 0.51361467]]],[[[-0.44282989 -0.29696236  0.91759641]]]
20,[[[0.03216678 2.29040724 0.55651781]]],[[[-0.43580001 -0.29514683  0.90644096]]]
20,[[[0.04095468 2.26328337 0.53811801]]],[[[-0.42796736 -0.2921398   0.89422244]]]
20,[[[-0.03723662  3.10354026  0.19218296]]],[[[-0.424261   -0.29030923  0.88919826]]]
20,[[[0.0168245  2.24478676 0.56492827]]],[[[-0.41966648 -0.28602517  0.88190374]]]
20,[[[-3.64054023e-04  2.26980704e+00  5.77854252e-01]]],[[[-0.42106282 -0.28585227  0.88583373]]]
20,[[[-3.19162156e-04  2.26851758e+00  5.77612865e-01]]],[[[-0.42169586 -0.28584638  0.88581532]]]
20,[[[0.00861538 2.23984889 0.55829185]]],[[[-0.41687859 -0.28311084  0.87439358]]]
20,[[[-0.00940153  2.2649949   0.57881958]]],[[[-0.41947555 -0.28470049  0.8788209 ]]]
20,[[[ 0.07563393 -3.19464176 -0.17303384]]],[[[-0.41642052 -0.28231221  0.87146677]]]
20,[[[-0.01929721  2.23724917  0.57000847]]],[[[-0.41517477 -0.2800504   0.86983148]]]
20,[[[-0.01942608  2.23858814  0.56630043]]],[[[-0.41468295 -0.27741044  0.86946214]]]
20,[[[-0.03017054  2.23963234  0.5845151 ]]],[[[-0.41283123 -0.27355196  0.86525344]]]
20,[[[-0.03580191  2.23449568  0.54610315]]],[[[-0.4150921  -0.27296309  0.86834502]]]
20,[[[-0.0356464   2.23220588  0.54397172]]],[[[-0.41631217 -0.27230892  0.86826556]]]
20,[[[-0.04003022  2.20935974  0.57358987]]],[[[-0.4112668  -0.26772061  0.85614399]]]
20,[[[-0.03985504  2.20904592  0.56694699]]],[[[-0.41182423 -0.26519845  0.85601436]]]
20,[[[-0.04243514  2.18750151  0.55937113]]],[[[-0.41170513 -0.26029131  0.85416569]]]
20,[[[-0.10892316  3.13737054  0.10067433]]],[[[-0.41372072 -0.2552728   0.85441518]]]
20,[[[-0.04830485  2.14463632  0.5383732 ]]],[[[-0.41297712 -0.24867147  0.85042425]]]
20,[[[-0.04317469  2.1499732   0.58098542]]],[[[-0.4147935  -0.24457312  0.85066664]]]
20,[[[-0.04707893  2.1656229   0.54027193]]],[[[-0.41830436 -0.24250782  0.85532161]]]
20,[[[-0.05245633  2.18421691  0.52197764]]],[[[-0.42251078 -0.24067651  0.86263233]]]
20,[[[-0.05448774  2.18668787  0.53623006]]],[[[-0.42447786 -0.23657372  0.86536075]]]
20,[[[-0.06356489  2.1872495   0.5203548 ]]],[[[-0.42850605 -0.23348098  0.87195346]]]
20,[[[-0.06665372  2.16560047  0.51269545]]],[[[-0.4288027  -0.22925744  0.87031687]]]
20,[[[-0.07472556  2.18750857  0.52282124]]],[[[-0.43566958 -0.22872526  0.88163766]]]
20,[[[-0.07180381  2.14453093  0.52259054]]],[[[-0.43244761 -0.22280693  0.87162213]]]
20,[[[-0.0705369   2.16579999  0.53855988]]],[[[-0.43670093 -0.22139239  0.87666166]]]
20,[[[-0.08127227  2.14338422  0.50385569]]],[[[-0.43785004 -0.21831792  0.8783328 ]]]
20,[[[-0.06936266  2.13736916  0.44826988]]],[[[-0.43708571 -0.21452676  0.87776616]]]
20,[[[-0.08129464  2.11478876  0.41333337]]],[[[-0.43572612 -0.20908106  0.87759444]]]
20,[[[-0.0927778   2.12306414  0.42111791]]],[[[-0.43900168 -0.20682254  0.88838687]]]
20,[[[-0.1125189   2.1306611   0.42787459]]],[[[-0.43868293 -0.20386441  0.89165725]]]
20,[[[-0.12254507  2.13401169  0.4202245 ]]],[[[-0.43882872 -0.20245148  0.89756376]]]
20,[[[-0.12050388  2.1588145   0.409902  ]]],[[[-0.4438504  -0.20456363  0.9142467 ]]]
20,[[[-0.14303323  2.14098719  0.40557959]]],[[[-0.43876419 -0.20267278  0.91023025]]]
20,[[[-0.14368718  2.14076467  0.3810004 ]]],[[[-0.44037982 -0.20446373  0.92048954]]]
20,[[[-0.14181349  2.16842178  0.37347486]]],[[[-0.44354258 -0.2087188   0.93808708]]]
20,[[[-0.14143703  2.12868667  0.37100557]]],[[[-0.43784834 -0.20987697  0.93718047]]]
20,[[[-0.1605397   2.1591349   0.38607577]]],[[[-0.44351789 -0.2174469   0.95932467]]]
20,[[[-0.14540072  2.18317737  0.36212136]]],[[[-0.4403603  -0.2216195   0.96535223]]]
20,[[[-0.14837955  2.19123737  0.29146845]]],[[[-0.43836844 -0.22507605  0.97649222]]]
20,[[[-0.12264141  2.16580407  0.2662634 ]]],[[[-0.42911652 -0.22289911  0.97237924]]]
20,[[[-0.14555285  2.17262162  0.25021259]]],[[[-0.42607712 -0.2238142   0.98570882]]]
20,[[[-0.1500928   2.23616573  0.23041401]]],[[[-0.43298025 -0.22998537  1.02262769]]]
20,[[[-0.1612078   2.18181383  0.27620623]]],[[[-0.42735164 -0.22983643  1.02780234]]]
20,[[[-0.16908923  2.15561581  0.26377954]]],[[[-0.42487395 -0.23257283  1.03582852]]]
20,[[[-0.16607837  2.17854631  0.25066758]]],[[[-0.4297319  -0.23935291  1.05745484]]]
20,[[[-0.1729788   2.18344461  0.20739055]]],[[[-0.4339779  -0.24680163  1.07652305]]]
20,[[[-0.17121417  2.1321214   0.26557993]]],[[[-0.42977855 -0.2502443   1.07626025]]]
20,[[[-0.17931933  2.20761425  0.23956453]]],[[[-0.43843718 -0.2620421   1.11049996]]]
20,[[[-0.18394597  2.17717314  0.23464225]]],[[[-0.42848384 -0.25982128  1.09688697]]]
20,[[[-0.17499201  2.18219865  0.23474938]]],[[[-0.43082355 -0.26286865  1.11058799]]]
20,[[[-0.17876959  2.17955589  0.22931804]]],[[[-0.43598497 -0.26694724  1.13126722]]]
20,[[[-0.1881281   2.21623505  0.23040508]]],[[[-0.44356005 -0.27260808  1.15523775]]]
20,[[[-0.18173186  2.22016045  0.1827312 ]]],[[[-0.44603255 -0.27593932  1.16662473]]]
20,[[[-0.19487964  2.28116479  0.20965328]]],[[[-0.45858689 -0.2872878   1.20626689]]]
20,[[[ 0.41609145 -3.03163138 -0.32892029]]],[[[-0.45944848 -0.29188928  1.2171463 ]]]
20,[[[-0.45036567  3.20054369  0.34601317]]],[[[-0.45558218 -0.29459898  1.21739017]]]
20,[[[-0.1854906   2.27260341  0.18490099]]],[[[-0.45828942 -0.30068377  1.23429093]]]
20,[[[-0.46690477  3.22009937  0.39013682]]],[[[-0.45937168 -0.30533722  1.24498831]]]
20,[[[-0.2006769   2.27413585  0.18599582]]],[[[-0.45592857 -0.30741358  1.2443188 ]]]
20,[[[-0.18138939  2.3062862   0.16190362]]],[[[-0.45967238 -0.31462206  1.26326185]]]
20,[[[-0.17615661  2.2644709   0.16533865]]],[[[-0.45657617 -0.31652962  1.26357131]]]
20,[[[-0.19225396  2.36161084  0.15308388]]],[[[-0.4633652  -0.32397303  1.29137684]]]
20,[[[-0.17631368  2.33886321  0.1217953 ]]],[[[-0.45954383 -0.32282524  1.29051506]]]
20,[[[-0.43916099  3.1535288   0.46829798]]],[[[-0.45543943 -0.32084608  1.29015518]]]
20,[[[-0.16994308  2.3793581   0.14147665]]],[[[-0.46358546 -0.32901961  1.32680294]]]
20,[[[-0.42591055  3.15807184  0.4780869 ]]],[[[-0.45334741 -0.32497992  1.30772865]]]
20,[[[-0.170472    2.38690348  0.14275939]]],[[[-0.45794524 -0.33103809  1.32717844]]]
20,[[[-0.16472927  2.45439517  0.1273567 ]]],[[[-0.46308354 -0.33734005  1.34556172]]]
20,[[[-0.16487654  2.45604641  0.12844351]]],[[[-0.46218477 -0.33837176  1.34578391]]]
20,[[[-0.34414705  3.10652042  0.42125731]]],[[[-0.46317582 -0.34104938  1.35455318]]]
20,[[[-0.35356778  3.13963869  0.36870869]]],[[[-0.46014165 -0.34215401  1.3549919 ]]]
20,[[[-0.34402533  3.11256648  0.32049962]]],[[[-0.45655353 -0.34285385  1.35384571]]]
20,[[[-0.31433833  2.94235448  0.49218732]]],[[[-0.46271043 -0.35023002  1.3811428 ]]]
20,[[[-0.14384322  2.52505863  0.16265378]]],[[[-0.45792937 -0.34781469  1.37244578]]]
20,[[[ 0.30340816 -3.21373505 -0.44622323]]],[[[-0.46352502 -0.35283808  1.39335091]]]
20,[[[-0.24698608  2.86937683  0.32158536]]],[[[-0.47569867 -0.3656164   1.43549856]]]
20,[[[ 0.26309522 -3.31392019 -0.31410769]]],[[[-0.46580498 -0.36299927  1.41413961]]]
20,[[[ 0.25193789 -3.24729565 -0.26496936]]],[[[-0.45775297 -0.36046472  1.39732389]]]
20,[[[ 0.234788   -3.21283537 -0.1100749 ]]],[[[-0.46037697 -0.36191299  1.39987321]]]
20,[[[ 0.2003508  -3.28458484 -0.13156557]]],[[[-0.47316386 -0.36858086  1.424682  ]]]
20,[[[ 0.26128573 -3.55128099 -0.80669212]]],[[[-0.47289193 -0.36377511  1.40649125]]]
20,[[[-0.16631118  3.04978275  0.09869606]]],[[[-0.48390921 -0.36921028  1.42509201]]]
20,[[[ 0.22334391 -3.55132856 -0.82325561]]],[[[-0.49389057 -0.37533062  1.44708572]]]
20,[[[ 0.15857085 -3.21809856 -0.10902843]]],[[[-0.49676589 -0.37625613  1.44520754]]]
20,[[[ 0.22322743 -3.56301013 -0.82968882]]],[[[-0.50245221 -0.37860861  1.44758034]]]
20,[[[-0.1194587   3.04714626 -0.05855445]]],[[[-0.50224866 -0.37576288  1.43025039]]]
20,[[[-0.13149776  3.05250444  0.09882079]]],[[[-0.51921368 -0.38417855  1.46643936]]]
20,[[[-0.14324879  3.0663322   0.19231632]]],[[[-0.52567958 -0.38433464  1.47938458]]]
20,[[[ 0.12119234 -3.2199701  -0.11211513]]],[[[-0.52741361 -0.38290345  1.48731148]]]
20,[[[ 0.12156218 -3.21979809 -0.11330593]]],[[[-0.52739735 -0.3796551   1.48726555]]]
20,[[[ 0.11838282 -3.23247758 -0.02983711]]],[[[-0.53834089 -0.38303422  1.51118167]]]
20,[[[ 0.11867746 -3.23208524 -0.03062585]]],[[[-0.54167814 -0.3819735   1.51132224]]]
20,[[[ 0.09191059 -3.18242335 -0.01430959]]],[[[-0.54503219 -0.38017885  1.51071042]]]
20,[[[-0.06711951  2.98283767  0.02010261]]],[[[-0.55446043 -0.38368755  1.53461738]]]
20,[[[-0.09131591  3.04220295  0.02569723]]],[[[-0.55235416 -0.38134008  1.53412892]]]
20,[[[-0.11113579  3.09383313  0.01187935]]],[[[-0.54859635 -0.37824256  1.53058743]]]
20,[[[-0.06824462  3.09490651  0.01089336]]],[[[-0.54891523 -0.37717799  1.53302766]]]
20,[[[-0.06831095  3.09506046  0.01103297]]],[[[-0.55114829 -0.37718492  1.53305595]]]
20,[[[ 0.07079658 -3.23822277  0.06083626]]],[[[-0.55387476 -0.37690322  1.53526204]]]
20,[[[-0.06849267  3.09510108  0.01150771]]],[[[-0.55339949 -0.37386799  1.53313432]]]
20,[[[ 0.09502456 -3.1840753  -0.01627161]]],[[[-0.55986049 -0.37683051  1.55337151]]]
20,[[[-0.09011857  3.09112368  0.00906178]]],[[[-0.55948001 -0.37639201  1.55388259]]]
20,[[[-0.08773757  3.03638363 -0.06025294]]],[[[-0.56109766 -0.3772139   1.55606698]]]
20,[[[ 0.10076762 -3.24131008 -0.03053913]]],[[[-0.57110487 -0.38486881  1.5782613 ]]]
20,[[[-0.09445588  3.03915731  0.02838969]]],[[[-0.5733892  -0.38715554  1.57824956]]]
20,[[[ 0.07207208 -3.29545362  0.06806403]]],[[[-0.5667767  -0.3838299   1.55543711]]]
20,[[[ 0.09484584 -3.1834208  -0.01560486]]],[[[-0.56660216 -0.38583383  1.55332887]]]
20,[[[-0.09905226  3.05077989  0.10964368]]],[[[-0.56563589 -0.38789043  1.55148278]]]
20,[[[-0.09915071  2.46297867  0.6387254 ]]],[[[-0.55937584 -0.387392    1.5354084 ]]]
20,[[[ 0.09184421 -3.18194572 -0.01401249]]],[[[-0.55050499 -0.38565531  1.51070065]]]
20,[[[ 0.08685953 -3.18633397  0.06261185]]],[[[-0.54061245 -0.38406873  1.49172069]]]
20,[[[ 0.13616349 -3.16818193 -0.08481318]]],[[[-0.53089107 -0.38279133  1.48267876]]]
20,[[[ 0.09264017 -3.28703472 -0.02136996]]],[[[-0.51892578 -0.37870457  1.4709479 ]]]
20,[[[ 0.09264017 -3.28703472 -0.02136996]]],[[[-0.51892578 -0.37870457  1.4709479 ]]]
20,[[[-0.1015871   3.09718303  0.00772203]]],[[[-0.48637092 -0.36601836  1.41270238]]]
20,[[[-0.0767423   3.05383756 -0.12369845]]],[[[-0.46930402 -0.35977362  1.37694457]]]
20,[[[-0.09363328  3.0523484  -0.12567442]]],[[[-0.45730957 -0.35812338  1.35837025]]]
20,[[[ 0.07997095 -3.26759329  0.06871611]]],[[[-0.44629413 -0.356604    1.34157895]]]
20,[[[ 0.07612269 -3.26406976  0.07793689]]],[[[-0.42948036 -0.35104008  1.3081444 ]]]
20,[[[-0.10498487  3.05870898 -0.06027896]]],[[[-0.41051324 -0.34271151  1.2642963 ]]]
20,[[[ 0.14431815 -3.17366124 -0.00713738]]],[[[-0.3989073  -0.3384854   1.23471084]]]
20,[[[-1.18526184e-01  3.10282007e+00  2.65732635e-03]]],[[[-0.38483086 -0.33325155  1.19584072]]]
20,[[[ 0.08568798 -3.20946263  0.05728411]]],[[[-0.37478025 -0.33153124  1.17058171]]]
20,[[[ 0.09952262 -3.23397795  0.12103429]]],[[[-0.35871925 -0.32479811  1.1294069 ]]]
20,[[[-0.10682644  3.10632492 -0.05468364]]],[[[-0.34108226 -0.31683738  1.08871889]]]
20,[[[ 0.10785686 -3.19534137  0.10015747]]],[[[-0.3223856  -0.30594893  1.04540502]]]
20,[[[-0.11232795  3.10747342 -0.04808131]]],[[[-0.30505021 -0.2947499   0.99973848]]]
20,[[[ 0.12457735 -3.1370382   0.04332078]]],[[[-0.29373056 -0.28815363  0.96431627]]]
20,[[[-0.13179708  3.13842726 -0.04359933]]],[[[-0.28144444 -0.2807945   0.92343423]]]
20,[[[ 0.11639253 -3.1614459   0.07757784]]],[[[-0.2700836  -0.274623    0.88619452]]]
20,[[[-0.12098204  3.13599147 -0.03902863]]],[[[-0.25958389 -0.26857246  0.85272724]]]
20,[[[-0.11625893  3.11643302 -0.07139225]]],[[[-0.2484821  -0.26032913  0.81386883]]]
20,[[[ 0.13311939 -3.11511002  0.03050065]]],[[[-0.23790818 -0.2506881   0.77410497]]]
20,[[[-0.13849708  3.15898817 -0.03131291]]],[[[-0.22816667 -0.24088161  0.73762444]]]
20,[[[-0.14279174  3.17924106  0.0256409 ]]],[[[-0.22056618 -0.23081978  0.70844505]]]
20,[[[-0.12815349  3.16130386  0.05804989]]],[[[-0.21428013 -0.22296944  0.68668332]]]
20,[[[ 0.10454228 -3.13645397 -0.0307647 ]]],[[[-0.20672374 -0.21441029  0.66288854]]]
20,[[[ 0.12740112 -3.09876432 -0.05234438]]],[[[-0.20292077 -0.2090932   0.64611488]]]
20,[[[-1.16769870e-01  3.15402307e+00 -1.93537955e-03]]],[[[-0.20241806 -0.20609001  0.63251672]]]
20,[[[-1.14062296e-01  3.15354967e+00 -2.05802044e-03]]],[[[-0.2032638  -0.20326804  0.61834931]]]
20,[[[-0.11329575  3.12122146  0.05970089]]],[[[-0.20593161 -0.2026037   0.61168616]]]
20,[[[-0.09366925  3.1233015   0.08141329]]],[[[-0.20309496 -0.19757972  0.59524727]]]
20,[[[ 0.10328376 -3.13007125 -0.10253128]]],[[[-0.20369083 -0.19562292  0.59067098]]]
20,[[[-0.10192788  3.1428828   0.10194486]]],[[[-0.20356309 -0.19324561  0.58477504]]]
20,[[[-0.100866    3.12833989  0.09850592]]],[[[-0.2045154  -0.19205321  0.5814843 ]]]
20,[[[-0.10233291  3.11160138  0.13181987]]],[[[-0.20673132 -0.19173365  0.58152277]]]
20,[[[-0.10262753  3.11228725  0.13112323]]],[[[-0.20881381 -0.19171016  0.58145049]]]
20,[[[-0.10155201  3.09283113  0.13442303]]],[[[-0.20978005 -0.19097786  0.57892044]]]
20,[[[-0.10182681  3.11345597  0.12800961]]],[[[-0.21016427 -0.19073816  0.57533751]]]
20,[[[-0.05273701  2.41934396  0.6211107 ]]],[[[-0.21238082 -0.19284961  0.57873761]]]
20,[[[-0.10754266  3.10235973  0.2153711 ]]],[[[-0.21154868 -0.19214195  0.57373508]]]
20,[[[-0.09656306  3.11682131  0.18141847]]],[[[-0.21030244 -0.1907726   0.57145494]]]
20,[[[-0.07993219  3.09820346  0.16409567]]],[[[-0.21049972 -0.190735    0.57287575]]]
20,[[[-0.06882586  3.07744791  0.13451315]]],[[[-0.2112402  -0.1917926   0.57663912]]]
20,[[[-0.02400387  2.39273623  0.63668059]]],[[[-0.21007559 -0.19107437  0.57561724]]]
20,[[[-0.05540752  3.07791444  0.16760632]]],[[[-0.21157735 -0.19254086  0.57956455]]]
20,[[[-0.06620304  3.09954333  0.19295427]]],[[[-0.21159085 -0.19226022  0.58128855]]]
20,[[[-0.05534075  3.09401734  0.16531437]]],[[[-0.2115857  -0.19233945  0.58244712]]]
20,[[[-0.05547737  3.09618322  0.14098376]]],[[[-0.21250586 -0.19390103  0.58585259]]]
20,[[[-0.05204719  3.07379758  0.11163685]]],[[[-0.21245185 -0.19534012  0.58662747]]]
20,[[[ 0.06428526 -3.17761208 -0.13889532]]],[[[-0.21051045 -0.19518407  0.58238481]]]
20,[[[-0.06179109  3.11383815  0.13115999]]],[[[-0.20897294 -0.1944553   0.57926404]]]
20,[[[-0.06314674  3.13100788  0.15675645]]],[[[-0.20821319 -0.19368908  0.5785776 ]]]
20,[[[-0.06204234  3.11133551  0.15705958]]],[[[-0.2087998  -0.19430837  0.58200401]]]
20,[[[-0.05219944  3.09392127  0.10831833]]],[[[-0.20867468 -0.19514061  0.5831645 ]]]
20,[[[-0.06281627  3.11525177  0.15649749]]],[[[-0.20782959 -0.19524276  0.58164271]]]
20,[[[-0.07143244  3.13266351  0.15464124]]],[[[-0.20780941 -0.19553638  0.58125708]]]
20,[[[-0.06287408  3.13040187  0.15711643]]],[[[-0.20699536 -0.19456674  0.57869212]]]
20,[[[-0.07023566  3.14760777  0.14894448]]],[[[-0.20665029 -0.19391458  0.57798674]]]
20,[[[-0.06303989  3.1156382   0.15670229]]],[[[-0.20822699 -0.19437598  0.58157414]]]
20,[[[-0.06162839  3.12899748  0.12894975]]],[[[-0.20896382 -0.19383754  0.58213401]]]
20,[[[-0.05379345  3.09574905  0.1338926 ]]],[[[-0.21093849 -0.19467997  0.58562946]]]
20,[[[-0.06055659  3.11249329  0.10278603]]],[[[-0.2104875  -0.19368293  0.58258731]]]
20,[[[-0.07223042  3.11438949  0.16029715]]],[[[-0.21200277 -0.19489661  0.58472095]]]
20,[[[-0.07200711  3.13394311  0.15374163]]],[[[-0.21067035 -0.19376782  0.58100958]]]
20,[[[-0.05438995  3.11194291  0.13591016]]],[[[-0.21094231 -0.19359216  0.58267756]]]
20,[[[-0.0724737   3.11474486  0.16086951]]],[[[-0.21197388 -0.19359737  0.58464055]]]
20,[[[ 0.05564296 -3.19916618 -0.11607872]]],[[[-0.21313793 -0.19412333  0.58616496]]]
20,[[[-0.06324698  3.11484127  0.13307796]]],[[[-0.21344611 -0.19368678  0.58519231]]]
20,[[[-0.06259238  3.11524418  0.13122897]]],[[[-0.21183638 -0.19186436  0.57905289]]]
20,[[[-0.0633543   3.11509509  0.1327861 ]]],[[[-0.21428436 -0.19367748  0.58516381]]]
20,[[[-0.04384956  3.07652851  0.08381919]]],[[[-0.21503735 -0.19357371  0.58671553]]]
20,[[[-0.05614708  3.0973942   0.14087903]]],[[[-0.21500795 -0.19258406  0.58572414]]]
20,[[[-0.04461403  3.09386169  0.106317  ]]],[[[-0.21583265 -0.19287668  0.58624262]]]
20,[[[-0.0446061   3.09397139  0.10605961]]],[[[-0.21625844 -0.19330265  0.58624451]]]
20,[[[-0.05487468  3.09800909  0.13293631]]],[[[-0.21639154 -0.19377008  0.58544565]]]
20,[[[-0.05487468  3.09800909  0.13293631]]],[[[-0.21639154 -0.19377008  0.58544565]]]
20,[[[-0.05402362  3.11386488  0.12854977]]],[[[-0.21520202 -0.19216953  0.58219856]]]
20,[[[-0.03685985  3.07537172  0.11204531]]],[[[-0.21653239 -0.19303522  0.58673454]]]
20,[[[-0.04475209  3.09404916  0.10645172]]],[[[-0.21625144 -0.19244574  0.58622537]]]
20,[[[-0.03504683  3.07460475  0.08101082]]],[[[-0.21804621 -0.19432769  0.58996827]]]
20,[[[-0.05343397  3.11175771  0.10563096]]],[[[-0.21713272 -0.19406933  0.58598919]]]
20,[[[-0.0635811   3.09577562  0.13688531]]],[[[-0.21859478 -0.19562988  0.58881049]]]
20,[[[-0.03199791  2.41384516  0.6775781 ]]],[[[-0.21767692 -0.19487843  0.5867565 ]]]
20,[[[-0.04458264  3.0942974   0.10529528]]],[[[-0.21753578 -0.19458053  0.58625008]]]
20,[[[-0.05494244  3.09816665  0.13282594]]],[[[-0.21681172 -0.19376623  0.58543387]]]
20,[[[-0.04551021  3.09825806  0.10516475]]],[[[-0.21653688 -0.19423202  0.58583977]]]
20,[[[-0.04276691  3.07280145  0.08332853]]],[[[-0.21688779 -0.19562566  0.58712609]]]
20,[[[-0.04327595  3.09309698  0.08054613]]],[[[-0.21562342 -0.19542702  0.58366593]]]
20,[[[-0.05239265  3.11154393  0.10356924]]],[[[-0.21425833 -0.19479863  0.57993554]]]
20,[[[ 0.05491744 -3.19764827 -0.11236377]]],[[[-0.21405641 -0.19524306  0.58001667]]]
20,[[[-0.05179513  3.07606984  0.1088931 ]]],[[[-0.21378936 -0.19517541  0.58044238]]]
20,[[[-0.04507915  3.0951874   0.13267983]]],[[[-0.21186855 -0.19397191  0.57689486]]]
20,[[[-0.04366028  3.11318342  0.10003562]]],[[[-0.21128821 -0.19381895  0.57670398]]]
20,[[[-0.04241336  3.09295185  0.07947678]]],[[[-0.21107084 -0.19401706  0.57757894]]]
20,[[[-0.05214538  3.0957507   0.10615178]]],[[[-0.21044864 -0.19371044  0.57701431]]]
20,[[[-0.03511892  3.07486159  0.10850176]]],[[[-0.21154397 -0.19503012  0.58063541]]]
20,[[[-0.05135916  3.11091436  0.10283311]]],[[[-0.20894387 -0.19342911  0.57400103]]]
20,[[[-0.04292346  3.05590149  0.11328355]]],[[[-0.21151196 -0.19615987  0.58087298]]]
