Gyro t,Gyro X, Gyro Y, Gyro Z,Accel t, Accel X, Accel Y, Accel Z 
17921764019347,0.0275277,0.153447,0.140996,17921763965737,2.19727,-1.50952,-8.61035
17921764118734,0.0275277,0.153447,0.140996,17921764079401,2.19727,-1.50952,-8.61035
17921764202677,0.0275277,0.153447,0.140996,17921764164178,2.19727,-1.50952,-8.61035
17921764286157,0.0275277,0.153447,0.140996,17921764247806,2.19727,-1.50952,-8.61035
17921764369693,0.0275277,0.153447,0.140996,17921764331286,2.19727,-1.50952,-8.61035
17921764453285,0.0275277,0.153447,0.140996,17921764414841,2.19727,-1.50952,-8.61035
17921764536876,0.0275277,0.153447,0.140996,17921764498525,2.19727,-1.50952,-8.61035
17921764620541,0.0275277,0.153447,0.140996,17921764582060,2.19727,-1.50952,-8.61035
17921764704132,0.0275277,0.153447,0.140996,17921764665744,2.19727,-1.50952,-8.61035
17921764787650,0.0275277,0.153447,0.140996,17921764749280,2.19727,-1.50952,-8.61035
17921764871185,0.0275277,0.153447,0.140996,17921764832742,2.19727,-1.50952,-8.61035
17921764954721,0.0275277,0.153447,0.140996,17921764916370,2.19727,-1.50952,-8.61035
17921765038275,0.0275277,0.153447,0.140996,17921764999850,2.19727,-1.50952,-8.61035
17921765121756,0.0275277,0.153447,0.140996,17921765083349,2.19727,-1.50952,-8.61035
17921765205236,0.0275277,0.153447,0.140996,17921765166810,2.19727,-1.50952,-8.61035
17921765288679,0.0275277,0.153447,0.140996,17921765250217,2.19727,-1.50952,-8.61035
17921765372141,0.0275277,0.153447,0.140996,17921765333697,2.19727,-1.50952,-8.61035
17921765455862,0.0275277,0.153447,0.140996,17921765417344,2.19727,-1.50952,-8.61035
17921765539305,0.0275277,0.153447,0.140996,17921765500916,2.19727,-1.50952,-8.61035
17921765623322,0.0275277,0.153447,0.140996,17921765584822,2.19727,-1.50952,-8.61035
17921765706950,0.0275277,0.153447,0.140996,17921765668543,2.19727,-1.50952,-8.61035
17921765790430,0.0275277,0.153447,0.140996,17921765752024,2.19727,-1.50952,-8.61035
17921765874374,0.0275277,0.153447,0.140996,17921765835967,2.19727,-1.50952,-8.61035
17921766341440,0.0275277,0.153447,0.140996,17921766300459,2.19727,-1.50952,-8.61035
17921766446976,0.0275277,0.153447,0.140996,17921766408587,2.19727,-1.50952,-8.61035
17921766530734,0.0275277,0.153447,0.140996,17921766492290,2.19727,-1.50952,-8.61035
17921766614269,0.0275277,0.153447,0.140996,17921766575844,2.19727,-1.50952,-8.61035
17921766697787,0.0275277,0.153447,0.140996,17921766659343,2.19727,-1.50952,-8.61035
17921766781248,0.0275277,0.153447,0.140996,17921766742897,2.19727,-1.50952,-8.61035
17921766864932,0.0275277,0.153447,0.140996,17921766826470,2.19727,-1.50952,-8.61035
17921766948709,0.0275277,0.153447,0.140996,17921766910302,2.19727,-1.50952,-8.61035
17921767032467,0.0275277,0.153447,0.140996,17921766993912,2.19727,-1.50952,-8.61035
17921767115965,0.0275277,0.153447,0.140996,17921767077540,2.19727,-1.50952,-8.61035
17921767199538,0.0275277,0.153447,0.140996,17921767161113,2.19727,-1.50952,-8.61035
17921767283055,0.0275277,0.153447,0.140996,17921767244667,2.19727,-1.50952,-8.61035
17921767366832,0.0275277,0.153447,0.140996,17921767328258,2.19727,-1.50952,-8.61035
17921767450405,0.0275277,0.153447,0.140996,17921767411961,2.19727,-1.50952,-8.61035
17921767534033,0.0275277,0.153447,0.140996,17921767495608,2.19727,-1.50952,-8.61035
17921767617661,0.0275277,0.153447,0.140996,17921767579254,2.19727,-1.50952,-8.61035
17921767701308,0.0885647,0.09241,0.202033,17921767662864,2.19727,-1.50952,-8.61035
17921767785251,0.0885647,0.09241,0.202033,17921767746770,2.19727,-1.50952,-8.61035
17921767869509,0.0885647,0.09241,0.202033,17921767830843,2.19727,-1.50952,-8.61035
17921767953267,0.0885647,0.09241,0.202033,17921767914805,2.19727,-1.50952,-8.61035
17921768052154,0.0885647,0.09241,0.202033,17921767998415,2.19727,-1.50952,-8.61035
17921768149671,0.0885647,0.09241,0.202033,17921768110635,2.19727,-1.50952,-8.61035
17921768233466,0.0885647,0.09241,0.202033,17921768195097,2.19727,-1.50952,-8.61035
17921768316910,0.0885647,0.09241,0.202033,17921768278521,2.19727,-1.50952,-8.61035
17921768400630,0.0885647,0.09241,0.202033,17921768362131,2.19727,-1.50952,-8.61035
17921768484388,0.0885647,0.09241,0.202033,17921768445963,2.19727,-1.50952,-8.61035
17921768567980,0.0885647,0.09241,0.202033,17921768529573,2.19727,-1.50952,-8.61035
17921768651571,0.0885647,0.09241,0.202033,17921768613146,2.19727,-1.50952,-8.61035
17921768735496,0.0885647,0.09241,0.202033,17921768696941,2.19727,-1.50952,-8.61035
17921768819383,0.0885647,0.09241,0.202033,17921768780939,2.19727,-1.50952,-8.61035
17921768902900,0.0885647,0.09241,0.202033,17921768864475,2.19727,-1.50952,-8.61035
17921768986473,0.0885647,0.09241,0.202033,17921768948048,2.19727,-1.50952,-8.61035
17921769070065,0.0885647,0.09241,0.202033,17921769031565,2.19727,-1.50952,-8.61035
17921769153693,0.0885647,0.09241,0.202033,17921769115342,2.19727,-1.50952,-8.61035
17921769237488,0.0885647,0.09241,0.202033,17921769199044,2.19727,-1.50952,-8.61035
17921769321190,0.0885647,0.09241,0.202033,17921769282709,2.19727,-1.50952,-8.61035
17921769404800,0.0885647,0.09241,0.202033,17921769366430,2.19727,-1.50952,-8.61035
17921769488539,0.0885647,0.09241,0.202033,17921769450059,2.19727,-1.50952,-8.61035
17921769572112,0.0885647,0.09241,0.202033,17921769533687,2.19727,-1.50952,-8.61035
17921769655667,0.0885647,0.09241,0.202033,17921769617278,2.19727,-1.50952,-8.61035
17921769739295,0.0885647,0.09241,0.202033,17921769700888,2.19727,-1.50952,-8.61035
17921769823145,0.0885647,0.09241,0.202033,17921769784609,2.19727,-1.50952,-8.61035
17921769906811,0.0885647,0.09241,0.202033,17921769868367,2.19727,-1.50952,-8.61035
17921769990384,0.0885647,0.09241,0.202033,17921769951995,2.19727,-1.50952,-8.61035
17921770074401,0.0885647,0.09241,0.202033,17921770035920,2.19727,-1.50952,-8.61035
17921770158029,0.0885647,0.09241,0.202033,17921770119585,2.19727,-1.50952,-8.61035
17921770241880,0.0885647,0.09241,0.202033,17921770203473,2.19727,-1.50952,-8.61035
17921770325619,0.0885647,0.09241,0.202033,17921770287194,2.19727,-1.50952,-8.61035
17921770409099,0.0885647,0.09241,0.202033,17921770370674,2.19727,-1.50952,-8.61035
17921770493098,0.0885647,0.09241,0.202033,17921770454599,2.19727,-1.50952,-8.61035
17921770576745,0.0885647,0.09241,0.202033,17921770538338,2.19727,-1.50952,-8.61035
17921770660355,0.0885647,0.09241,0.202033,17921770621985,2.19727,-1.50952,-8.61035
17921770743946,0.0885647,0.09241,0.202033,17921770705539,2.19727,-1.50952,-8.61035
17921770827482,0.0885647,0.09241,0.202033,17921770789001,2.19727,-1.50952,-8.61035
17921770911110,0.0885647,0.09241,0.202033,17921770872703,2.19727,-1.50952,-8.61035
17921770994664,0.0885647,0.09241,0.202033,17921770956202,2.19727,-1.50952,-8.61035
17921771078089,0.0885647,0.09241,0.202033,17921771039663,2.19727,-1.50952,-8.61035
17921771161884,0.0885647,0.09241,0.202033,17921771123273,2.19727,-1.50952,-8.61035
17921771245494,0.0885647,0.09241,0.202033,17921771207087,2.19727,-1.50952,-8.61035
17921771329103,0.0885647,0.09241,0.202033,17921771290715,2.19727,-1.50952,-8.61035
17921771412584,0.0885647,0.09241,0.202033,17921771374177,2.19727,-1.50952,-8.61035
17921771496027,0.0885647,0.09241,0.202033,17921771457638,2.19727,-1.50952,-8.61035
17921771579581,0.0885647,0.09241,0.202033,17921771541230,2.19727,-1.50952,-8.61035
17921771663376,0.0885647,0.09241,0.202033,17921771625006,2.19727,-1.50952,-8.61035
17921771746967,0.0885647,0.09241,0.202033,17921771708560,2.19727,-1.50952,-8.61035
17921771830688,0.0885647,0.09241,0.202033,17921771792263,2.19727,-1.50952,-8.61035
17921771914205,0.0885647,0.09241,0.202033,17921771875725,2.19727,-1.50952,-8.61035
17921771998223,0.0885647,0.09241,0.202033,17921771959445,2.19727,-1.50952,-8.61035
17921772118776,0.0885647,0.09241,0.202033,17921772078629,2.19727,-1.50952,-8.61035
17921772203034,0.0885647,0.09241,0.202033,17921772164553,2.19727,-1.50952,-8.61035
17921772286792,0.0885647,0.09241,0.202033,17921772248385,2.19727,-1.50952,-8.61035
17921772370495,0.0885647,0.09241,0.202033,17921772332125,2.19727,-1.50952,-8.61035
17921772454123,0.0885647,0.09241,0.202033,17921772415605,2.19727,-1.50952,-8.61035
17921772538270,0.0885647,0.09241,0.202033,17921772499696,2.19727,-1.50952,-8.61035
17921772621954,0.0885647,0.09241,0.202033,17921772583565,2.19727,-1.50952,-8.61035
17921772705712,0.0885647,0.09241,0.202033,17921772667138,2.19727,-1.50952,-8.61035
17921772789377,0.0885647,0.09241,0.202033,17921772750970,2.19727,-1.50952,-8.61035
17921772873098,0.0885647,0.09241,0.202033,17921772834654,2.19727,-1.50952,-8.61035
17921772956652,0.0885647,0.09241,0.202033,17921772918282,2.19727,-1.50952,-8.61035
17921773040206,0.0885647,0.09241,0.202033,17921773001744,2.19727,-1.50952,-8.61035
17921773123631,0.0885647,0.09241,0.202033,17921773085261,2.19727,-1.50952,-8.61035
17921773207315,0.0885647,0.09241,0.202033,17921773168890,2.19727,-1.50952,-8.61035
17921773290851,0.0885647,0.09241,0.202033,17921773252444,2.19727,-1.50952,-8.61035
17921773374479,0.0885647,0.09241,0.202033,17921773336035,2.19727,-1.50952,-8.61035
17921773458015,0.0885647,0.09241,0.202033,17921773419626,2.19727,-1.50952,-8.61035
17921773541550,0.0885647,0.09241,0.202033,17921773503125,2.19727,-1.50952,-8.61035
17921773625068,0.0885647,0.09241,0.202033,17921773586642,2.19727,-1.50952,-8.61035
17921773708585,0.0885647,0.09241,0.202033,17921773670160,2.19727,-1.50952,-8.61035
17921773792158,0.0885647,0.09241,0.202033,17921773753640,2.19727,-1.50952,-8.61035
17921773875730,0.0885647,0.09241,0.202033,17921773837324,2.19727,-1.50952,-8.61035
17921773959359,0.0885647,0.09241,0.202033,17921773920952,2.19727,-1.50952,-8.61035
17921774042876,0.0885647,0.09241,0.202033,17921774004469,2.19727,-1.50952,-8.61035
17921774126430,0.0885647,0.09241,0.202033,17921774088042,2.19727,-1.50952,-8.61035
17921774210003,0.0885647,0.09241,0.202033,17921774171559,2.19727,-1.50952,-8.61035
17921774293502,0.0885647,0.09241,0.202033,17921774255113,2.19727,-1.50952,-8.61035
17921774376982,0.0885647,0.09241,0.202033,17921774338575,2.19727,-1.50952,-8.61035
17921774460647,0.0885647,0.09241,0.202033,17921774422203,2.19727,-1.50952,-8.61035
17921774544461,0.0885647,0.09241,0.202033,17921774506091,2.19727,-1.50952,-8.61035
17921774627997,0.0885647,0.09241,0.202033,17921774589608,2.19727,-1.50952,-8.61035
17921775163470,0.0885647,0.09241,0.202033,17921775123230,2.19727,-1.50952,-8.61035
17921775249468,0.0885647,0.09241,0.202033,17921775211099,2.19727,-1.50952,-8.61035
17921775333023,0.0885647,0.09241,0.202033,17921775294616,2.19727,-1.50952,-8.61035
17921775416762,0.0885647,0.09241,0.202033,17921775378300,2.19727,-1.50952,-8.61035
17921775500390,0.0885647,0.09241,0.202033,17921775461984,2.19727,-1.50952,-8.61035
17921775584222,0.0885647,0.09241,0.202033,17921775545667,2.19727,-1.50952,-8.61035
17921775667795,0.0885647,0.09241,0.202033,17921775629333,2.19727,-1.50952,-8.61035
17921775751627,0.0885647,0.09241,0.202033,17921775713035,2.19727,-1.50952,-8.61035
17921775835237,0.0885647,0.09241,0.202033,17921775796830,2.19727,-1.50952,-8.61035
17921775918828,0.0885647,0.09241,0.202033,17921775880329,2.19727,-1.50952,-8.61035
17921776039234,0.0885647,0.09241,0.202033,17921775964179,2.19727,-1.50952,-8.61035
17921776136640,0.0885647,0.09241,0.202033,17921776097659,2.19727,-1.50952,-8.61035
17921776220398,0.0885647,0.09241,0.202033,17921776181954,2.19727,-1.50952,-8.61035
17921776304100,0.0885647,0.09241,0.202033,17921776265712,2.19727,-1.50952,-8.61035
17921776387765,0.0885647,0.09241,0.202033,17921776349285,2.19727,-1.50952,-8.61035
17921776471449,0.0885647,0.09241,0.202033,17921776433080,2.19727,-1.50952,-8.61035
17921776555041,0.0885647,0.09241,0.202033,17921776516671,2.19727,-1.50952,-8.61035
17921776638650,0.0885647,0.09241,0.202033,17921776600188,2.19727,-1.50952,-8.61035
17921776722371,0.0885647,0.09241,0.202033,17921776683965,2.19727,-1.50952,-8.61035
17921776805981,0.0885647,0.09241,0.202033,17921776767593,2.19727,-1.50952,-8.61035
17921776889609,0.0885647,0.09241,0.202033,17921776851147,2.19727,-1.50952,-8.61035
17921776973275,0.0885647,0.09241,0.202033,17921776934849,2.19727,-1.50952,-8.61035
17921777056848,0.0885647,0.09241,0.202033,17921777018385,2.19727,-1.50952,-8.61035
17921777140457,0.0885647,0.09241,0.202033,17921777102014,2.19727,-1.50952,-8.61035
17921777224141,0.0885647,0.09241,0.202033,17921777185753,2.19727,-1.50952,-8.61035
17921777307640,0.0885647,0.09241,0.202033,17921777269252,2.19727,-1.50952,-8.61035
17921777391139,0.0885647,0.09241,0.202033,17921777352713,2.19727,-1.50952,-8.61035
17921777474897,0.0885647,0.09241,0.202033,17921777436508,2.19727,-1.50952,-8.61035
17921777558729,0.0885647,0.09241,0.202033,17921777520285,2.19727,-1.50952,-8.61035
17921777642283,0.0885647,0.09241,0.202033,17921777603839,2.19727,-1.50952,-8.61035
17921777725893,0.0275277,-0.029664,0.0799585,17921777687449,2.19727,-1.50952,-8.61035
17921777809688,0.0275277,-0.029664,0.0799585,17921777771244,2.19727,-1.50952,-8.61035
17921777893168,0.0275277,-0.029664,0.0799585,17921777854706,2.19727,-1.50952,-8.61035
17921777976556,0.0275277,-0.029664,0.0799585,17921777938167,2.19727,-1.50952,-8.61035
17921778060110,0.0275277,-0.029664,0.0799585,17921778021573,2.19727,-1.50952,-8.61035
17921778143701,0.0275277,-0.029664,0.0799585,17921778105276,2.19727,-1.50952,-8.61035
17921778227255,0.0275277,-0.029664,0.0799585,17921778188886,2.19727,-1.50952,-8.61035
17921778311421,0.0275277,-0.029664,0.0799585,17921778272569,2.19727,-1.50952,-8.61035
17921778394993,0.0275277,-0.029664,0.0799585,17921778356494,2.19727,-1.50952,-8.61035
17921778478622,0.0275277,-0.029664,0.0799585,17921778440122,2.19727,-1.50952,-8.61035
17921778562213,0.0275277,-0.029664,0.0799585,17921778523769,2.19727,-1.50952,-8.61035
17921778645749,0.0275277,-0.029664,0.0799585,17921778607342,2.19727,-1.50952,-8.61035
17921778729433,0.0275277,-0.029664,0.0799585,17921778690952,2.19727,-1.50952,-8.61035
17921778812876,0.0275277,-0.029664,0.0799585,17921778774469,2.19727,-1.50952,-8.61035
17921778896615,0.0275277,-0.029664,0.0799585,17921778858171,2.19727,-1.50952,-8.61035
17921778980521,0.0275277,-0.029664,0.0799585,17921778941855,2.19727,-1.50952,-8.61035
17921779064094,0.0275277,-0.029664,0.0799585,17921779025687,2.19727,-1.50952,-8.61035
17921779147556,0.0275277,-0.029664,0.0799585,17921779109149,2.19727,-1.50952,-8.61035
17921779230999,0.0275277,-0.029664,0.0799585,17921779192611,2.19727,-1.50952,-8.61035
17921779314553,0.0275277,-0.029664,0.0799585,17921779276091,2.19727,-1.50952,-8.61035
17921779398052,0.0275277,-0.029664,0.0799585,17921779359608,2.19727,-1.50952,-8.61035
17921779481791,0.0275277,-0.029664,0.0799585,17921779443310,2.19727,-1.50952,-8.61035
17921779565346,0.0275277,-0.029664,0.0799585,17921779526902,2.19727,-1.50952,-8.61035
17921779649085,0.0275277,-0.029664,0.0799585,17921779610623,2.19727,-1.50952,-8.61035
17921779732676,0.0275277,-0.029664,0.0799585,17921779694158,2.19727,-1.50952,-8.61035
17921779816212,0.0275277,-0.029664,0.0799585,17921779777787,2.19727,-1.50952,-8.61035
17921779899896,0.0275277,-0.029664,0.0799585,17921779861397,2.19727,-1.50952,-8.61035
17921779983487,0.0275277,-0.029664,0.0799585,17921779945043,2.19727,-1.50952,-8.61035
17921780092300,0.0275277,-0.029664,0.0799585,17921780052264,2.19727,-1.50952,-8.61035
17921780189558,0.0275277,-0.029664,0.0799585,17921780151151,2.19727,-1.50952,-8.61035
17921780273316,0.0275277,-0.029664,0.0799585,17921780234891,2.19727,-1.50952,-8.61035
17921780357055,0.0275277,-0.029664,0.0799585,17921780318630,2.19727,-1.50952,-8.61035
17921780440628,0.0275277,-0.029664,0.0799585,17921780402240,2.19727,-1.50952,-8.61035
17921780524164,0.0275277,-0.029664,0.0799585,17921780485739,2.19727,-1.50952,-8.61035
17921780607978,0.0275277,-0.029664,0.0799585,17921780569552,2.19727,-1.50952,-8.61035
17921780691624,0.0275277,-0.029664,0.0799585,17921780653255,2.19727,-1.50952,-8.61035
17921780775567,0.0275277,-0.029664,0.0799585,17921780737068,2.19727,-1.50952,-8.61035
17921780859474,0.0275277,-0.029664,0.0799585,17921780820919,2.19727,-1.50952,-8.61035
17921780943176,0.0275277,-0.029664,0.0799585,17921780904788,2.19727,-1.50952,-8.61035
17921781026989,0.0275277,-0.029664,0.0799585,17921780988527,2.19727,-1.50952,-8.61035
17921781110747,0.0275277,-0.029664,0.0799585,17921781072359,2.19727,-1.50952,-8.61035
17921781194320,0.0275277,-0.029664,0.0799585,17921781155932,2.19727,-1.50952,-8.61035
17921781278023,0.0275277,-0.029664,0.0799585,17921781239597,2.19727,-1.50952,-8.61035
17921781361707,0.0275277,-0.029664,0.0799585,17921781323318,2.19727,-1.50952,-8.61035
17921781445446,0.0275277,-0.029664,0.0799585,17921781407076,2.19727,-1.50952,-8.61035
17921781529185,0.0275277,-0.029664,0.0799585,17921781490779,2.19727,-1.50952,-8.61035
17921781612999,0.0275277,-0.029664,0.0799585,17921781574555,2.19727,-1.50952,-8.61035
17921781696664,0.0275277,-0.029664,0.0799585,17921781658239,2.19727,-1.50952,-8.61035
17921781780385,0.0275277,-0.029664,0.0799585,17921781741941,2.19727,-1.50952,-8.61035
17921781864125,0.0275277,-0.029664,0.0799585,17921781825699,2.19727,-1.50952,-8.61035
17921781948142,0.0275277,-0.029664,0.0799585,17921781909716,2.19727,-1.50952,-8.61035
17921782031770,0.0275277,-0.029664,0.0799585,17921781993326,2.19727,-1.50952,-8.61035
17921782115454,0.0275277,-0.029664,0.0799585,17921782076936,2.19727,-1.50952,-8.61035
17921782199082,0.0275277,-0.029664,0.0799585,17921782160657,2.19727,-1.50952,-8.61035
17921782282914,0.0275277,-0.029664,0.0799585,17921782244452,2.19727,-1.50952,-8.61035
17921782366469,0.0275277,-0.029664,0.0799585,17921782328006,2.19727,-1.50952,-8.61035
17921782450078,0.0275277,-0.029664,0.0799585,17921782411635,2.19727,-1.50952,-8.61035
17921782533651,0.0275277,-0.029664,0.0799585,17921782495189,2.19727,-1.50952,-8.61035
17921782617131,0.0275277,-0.029664,0.0799585,17921782578688,2.19727,-1.50952,-8.61035
17921782700630,0.0275277,-0.029664,0.0799585,17921782662242,2.19727,-1.50952,-8.61035
17921782784314,0.0275277,-0.029664,0.0799585,17921782745852,2.19727,-1.50952,-8.61035
17921782867942,0.0275277,-0.029664,0.0799585,17921782829536,2.19727,-1.50952,-8.61035
17921782951700,0.0275277,-0.029664,0.0799585,17921782913238,2.19727,-1.50952,-8.61035
17921783035310,0.0275277,-0.029664,0.0799585,17921782996940,2.19727,-1.50952,-8.61035
17921783118994,0.0275277,-0.029664,0.0799585,17921783080550,2.19727,-1.50952,-8.61035
17921783202659,0.0275277,-0.029664,0.0799585,17921783164215,2.19727,-1.50952,-8.61035
17921783686485,0.0275277,-0.029664,0.0799585,17921783645504,2.19727,-1.50952,-8.61035
17921783774558,0.0275277,-0.029664,0.0799585,17921783736151,2.19727,-1.50952,-8.61035
17921783858075,0.0275277,-0.029664,0.0799585,17921783819631,2.19727,-1.50952,-8.61035
17921783941629,0.0275277,-0.029664,0.0799585,17921783903223,2.19727,-1.50952,-8.61035
17921784025424,0.0275277,-0.029664,0.0799585,17921783986777,2.19727,-1.50952,-8.61035
17921784113090,0.0275277,-0.029664,0.0799585,17921784074590,2.19727,-1.50952,-8.61035
17921784197033,0.0275277,-0.029664,0.0799585,17921784158663,2.19727,-1.50952,-8.61035
17921784280513,0.0275277,-0.029664,0.0799585,17921784242143,2.19727,-1.50952,-8.61035
17921784364067,0.0275277,-0.029664,0.0799585,17921784325642,2.19727,-1.50952,-8.61035
17921784447770,0.0275277,-0.029664,0.0799585,17921784409289,2.19727,-1.50952,-8.61035
17921784531324,0.0275277,-0.029664,0.0799585,17921784492880,2.19727,-1.50952,-8.61035
17921784614860,0.0275277,-0.029664,0.0799585,17921784576453,2.19727,-1.50952,-8.61035
17921784698469,0.0275277,-0.029664,0.0799585,17921784659970,2.19727,-1.50952,-8.61035
17921784782042,0.0275277,-0.029664,0.0799585,17921784743672,2.19727,-1.50952,-8.61035
17921784865689,0.0275277,-0.029664,0.0799585,17921784827338,2.19727,-1.50952,-8.61035
17921784949354,0.0275277,-0.029664,0.0799585,17921784910911,2.19727,-1.50952,-8.61035
17921785032983,0.0275277,-0.029664,0.0799585,17921784994520,2.19727,-1.50952,-8.61035
17921785116611,0.0275277,-0.029664,0.0799585,17921785078186,2.19727,-1.50952,-8.61035
17921785200276,0.0275277,-0.029664,0.0799585,17921785161833,2.19727,-1.50952,-8.61035
17921785283905,0.0275277,-0.029664,0.0799585,17921785245442,2.19727,-1.50952,-8.61035
17921785367570,0.0275277,-0.029664,0.0799585,17921785329145,2.19727,-1.50952,-8.61035
17921785451106,0.0275277,-0.029664,0.0799585,17921785412718,2.19727,-1.50952,-8.61035
17921785534975,0.0275277,-0.029664,0.0799585,17921785496568,2.19727,-1.50952,-8.61035
17921785618548,0.0275277,-0.029664,0.0799585,17921785580159,2.19727,-1.50952,-8.61035
17921785702157,0.0275277,-0.029664,0.0799585,17921785663695,2.19727,-1.50952,-8.61035
17921785785841,0.0275277,-0.029664,0.0799585,17921785747416,2.19727,-1.50952,-8.61035
17921785869766,0.0275277,-0.029664,0.0799585,17921785831007,2.19727,-1.50952,-8.61035
17921785953357,0.0275277,-0.029664,0.0799585,17921785914950,2.19727,-1.50952,-8.61035
17921786037152,0.0275277,-0.029664,0.0799585,17921785998690,2.19727,-1.50952,-8.61035
17921786120781,0.0275277,-0.029664,0.0799585,17921786082318,2.19727,-1.50952,-8.61035
17921786204668,0.0275277,-0.029664,0.0799585,17921786166187,2.19727,-1.50952,-8.61035
17921786288148,0.0275277,-0.029664,0.0799585,17921786249742,2.19727,-1.50952,-8.61035
17921786371610,0.0275277,-0.029664,0.0799585,17921786333203,2.19727,-1.50952,-8.61035
17921786455220,0.0275277,-0.029664,0.0799585,17921786416813,2.19727,-1.50952,-8.61035
17921786538922,0.0275277,-0.029664,0.0799585,17921786500515,2.19727,-1.50952,-8.61035
17921786622717,0.0275277,-0.029664,0.0799585,17921786584236,2.19727,-1.50952,-8.61035
17921786706401,0.0275277,-0.029664,0.0799585,17921786667976,2.19727,-1.50952,-8.61035
17921786790066,0.0275277,-0.029664,0.0799585,17921786751623,2.19727,-1.50952,-8.61035
17921786873750,0.0275277,-0.029664,0.0799585,17921786835344,2.19727,-1.50952,-8.61035
17921786957323,0.0275277,-0.029664,0.0799585,17921786918879,2.19727,-1.50952,-8.61035
17921787041007,0.0275277,-0.029664,0.0799585,17921787002600,2.19727,-1.50952,-8.61035
17921787124765,0.0275277,-0.029664,0.0799585,17921787086340,2.19727,-1.50952,-8.61035
17921787208319,0.0275277,-0.029664,0.0799585,17921787169949,2.19727,-1.50952,-8.61035
17921787291985,0.0275277,-0.029664,0.0799585,17921787253559,2.19727,-1.50952,-8.61035
17921787375780,0.0275277,-0.029664,0.0799585,17921787337354,2.19727,-1.50952,-8.61035
17921787459445,0.0275277,-0.029664,0.0799585,17921787421075,2.19727,-1.50952,-8.61035
17921787543110,0.0275277,-0.029664,0.0799585,17921787504648,2.19727,-1.50952,-8.61035
17921787626794,0.0275277,-0.029664,0.0799585,17921787588424,2.19727,-1.50952,-8.61035
17921787710330,0.0275277,-0.029664,0.0799585,17921787671868,2.19727,-1.50952,-8.61035
17921787793884,0.0885647,0.336558,0.140996,17921787755496,2.19727,-1.50952,-8.61035
17921787877864,0.0885647,0.336558,0.140996,17921787839476,2.19727,-1.50952,-8.61035
17921787961456,0.0885647,0.336558,0.140996,17921787922975,2.19727,-1.50952,-8.61035
17921788103139,0.0885647,0.336558,0.140996,17921788061473,2.19727,-1.50952,-8.61035
17921788206841,0.0885647,0.336558,0.140996,17921788168304,2.19727,-1.50952,-8.61035
17921788290562,0.0885647,0.336558,0.140996,17921788252155,2.19727,-1.50952,-8.61035
17921788374190,0.0885647,0.336558,0.140996,17921788335728,2.19727,-1.50952,-8.61035
17921788457707,0.0885647,0.336558,0.140996,17921788419263,2.19727,-1.50952,-8.61035
17921788541280,0.0885647,0.336558,0.140996,17921788502873,2.19727,-1.50952,-8.61035
17921788624686,0.0885647,0.336558,0.140996,17921788586298,2.19727,-1.50952,-8.61035
17921788708240,0.0885647,0.336558,0.140996,17921788669889,2.19727,-1.50952,-8.61035
17921788791943,0.0885647,0.336558,0.140996,17921788753499,2.19727,-1.50952,-8.61035
17921788875441,0.0885647,0.336558,0.140996,17921788837053,2.19727,-1.50952,-8.61035
17921788959014,0.0885647,0.336558,0.140996,17921788920533,2.19727,-1.50952,-8.61035
17921789042605,0.0885647,0.336558,0.140996,17921789004236,2.19727,-1.50952,-8.61035
17921789126289,0.0885647,0.336558,0.140996,17921789087846,2.19727,-1.50952,-8.61035
17921789209751,0.0885647,0.336558,0.140996,17921789171381,2.19727,-1.50952,-8.61035
17921789293509,0.0885647,0.336558,0.140996,17921789255084,2.19727,-1.50952,-8.61035
17921789377100,0.0885647,0.336558,0.140996,17921789338693,2.19727,-1.50952,-8.61035
17921789460692,0.0885647,0.336558,0.140996,17921789422137,2.19727,-1.50952,-8.61035
17921789544690,0.0885647,0.336558,0.140996,17921789506172,2.19727,-1.50952,-8.61035
17921789628300,0.0885647,0.336558,0.140996,17921789589856,2.19727,-1.50952,-8.61035
17921789711947,0.0885647,0.336558,0.140996,17921789673410,2.19727,-1.50952,-8.61035
17921789795501,0.0885647,0.336558,0.140996,17921789757057,2.19727,-1.50952,-8.61035
17921789878981,0.0885647,0.336558,0.140996,17921789840593,2.19727,-1.50952,-8.61035
17921789962573,0.0885647,0.336558,0.140996,17921789924129,2.19727,-1.50952,-8.61035
17921790046257,0.0885647,0.336558,0.140996,17921790007776,2.19727,-1.50952,-8.61035
17921790129792,0.0885647,0.336558,0.140996,17921790091385,2.19727,-1.50952,-8.61035
17921790213309,0.0885647,0.336558,0.140996,17921790174847,2.19727,-1.50952,-8.61035
17921790296882,0.0885647,0.336558,0.140996,17921790258383,2.19727,-1.50952,-8.61035
17921790380733,0.0885647,0.336558,0.140996,17921790342326,2.19727,-1.50952,-8.61035
17921790464250,0.0885647,0.336558,0.140996,17921790425862,2.19727,-1.50952,-8.61035
17921790547730,0.0885647,0.336558,0.140996,17921790509249,2.19727,-1.50952,-8.61035
17921790631321,0.0885647,0.336558,0.140996,17921790592822,2.19727,-1.50952,-8.61035
17921790714802,0.0885647,0.336558,0.140996,17921790676395,2.19727,-1.50952,-8.61035
17921790798504,0.0885647,0.336558,0.140996,17921790760042,2.19727,-1.50952,-8.61035
17921790882058,0.0885647,0.336558,0.140996,17921790843559,2.19727,-1.50952,-8.61035
